,field1,Game_id,Person_id,Team_id,First_Name,Last_Name,minutes,Field_Goals,Field_Goals_Attempted,Field_Goal_Percentage,Three_Pointers,Three_Pointers_Attempted,Three_Point_Percentage,Free_Throws,Free_Throws_Attempted,Free_Throw_Percentage,Offensive_Rebounds,Defensive_Rebounds,Assists,Personal_Fouls,Steals,Turnovers,Blocked_Shots,Points,location,outcome,season_id,vs_team_id,league_id,Technical_Fouls,Flagrant_Fouls,Ejections,Points_In_Paint,Fast_Break_Points,Triple_Doubles,Double_Doubles,actual_minutes,actual_seconds,Plus_Minus,Blocks_Against,PTS_OFF_TO,Second_Chance_PTS,Total_Rebounds,points_per_36,rebounds_per_36,assists_per_36,steals_per_36,blocks_per_36,br_url,col_games,col_minutes,intl_games,intl_minutes,intl_group,game_score
3958,344911,21601051,1627751,1610612761,Jakob,Poeltl,13,0,0,0,0,0,0,0,0,0,3,2,0,3,0,2,0,0,H,W,2016,1610612741,0,0,0,0,0,0,0,0,13,1,-1,0,0,0,5,0,13.84615385,0,0,0,jakob-poeltl-1,70,1883,,,,-0.5
3959,345275,21601068,1627751,1610612761,Jakob,Poeltl,23,2,4,0.5,0,0,0,0,0,0,3,3,0,4,0,2,0,4,A,W,2016,1610612748,0,0,0,0,2,0,0,0,23,29,30,2,0,2,6,6.260869565,9.391304348,0,0,3.130434783,jakob-poeltl-1,70,1883,,,,1.4
3960,345613,21601084,1627751,1610612761,Jakob,Poeltl,18,2,2,1,0,0,0,0,0,0,0,3,0,2,1,1,1,4,A,W,2016,1610612742,0,0,0,0,4,0,0,0,17,58,7,0,0,2,3,8,6,0,2,0,jakob-poeltl-1,70,1883,,,,4.2
3961,345900,21601097,1627751,1610612761,Jakob,Poeltl,13,5,6,0.833,0,0,0,2,4,0.5,4,0,0,2,0,2,0,12,H,W,2016,1610612753,0,0,0,0,10,0,0,0,12,57,-7,1,3,7,4,33.23076923,11.07692308,0,0,2.769230769,jakob-poeltl-1,70,1883,,,,9
3962,346246,21601114,1627751,1610612761,Jakob,Poeltl,6,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,H,L,2016,1610612766,0,0,0,0,0,0,0,0,6,8,-9,0,0,0,4,0,24,0,0,0,jakob-poeltl-1,70,1883,,,,1.3
3963,346492,21601126,1627751,1610612761,Jakob,Poeltl,14,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,H,W,2016,1610612754,0,0,0,0,0,0,0,0,14,15,-1,0,0,0,1,0,2.571428571,0,0,0,jakob-poeltl-1,70,1883,,,,-2
3964,346907,21601147,1627751,1610612761,Jakob,Poeltl,20,5,6,0.833,0,0,0,2,4,0.5,3,2,0,5,2,1,2,12,H,W,2016,1610612755,0,0,0,0,10,0,0,0,19,57,-3,0,2,2,5,21.6,9,0,3.6,0,jakob-poeltl-1,70,1883,,,,12.1
3965,347121,21601157,1627751,1610612761,Jakob,Poeltl,12,3,3,1,0,0,0,2,3,0.667,1,2,0,0,1,0,2,8,A,L,2016,1610612754,0,0,0,0,6,2,0,0,11,51,-5,0,4,2,3,24,9,0,3,0,jakob-poeltl-1,70,1883,,,,10.4
3966,347244,21601163,1627773,1610612742,AJ,Hammons,26,3,6,0.5,1,3,0.333,2,2,1,1,5,0,4,1,2,3,9,A,L,2016,1610612758,0,0,0,0,2,0,0,0,26,23,-6,0,2,0,6,12.46153846,8.307692308,0,1.384615385,0,aj-hammons-1,132,3207,,,,7.7
3967,347311,21601166,1627751,1610612761,Jakob,Poeltl,13,2,4,0.5,0,0,0,0,0,0,0,1,0,2,0,0,0,4,A,W,2016,1610612765,0,0,0,0,4,2,0,0,12,53,0,0,0,0,1,11.07692308,2.769230769,0,0,0,jakob-poeltl-1,70,1883,,,,1.5
3968,347606,21601180,1627751,1610612761,Jakob,Poeltl,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,H,W,2016,1610612748,0,0,0,0,0,0,0,0,3,29,-4,0,0,0,1,0,12,0,0,0,jakob-poeltl-1,70,1883,,,,-0.1
3969,347665,21601183,1627773,1610612742,AJ,Hammons,21,0,2,0,0,0,0,0,0,0,2,5,1,3,0,2,1,0,H,L,2016,1610612759,0,0,0,0,0,0,0,0,21,19,-26,0,0,0,7,0,12,1.714285714,0,0,aj-hammons-1,132,3207,,,,-0.3
3970,347943,21601196,1627751,1610612761,Jakob,Poeltl,14,4,4,1,0,0,0,0,0,0,1,6,0,2,0,1,0,8,A,W,2016,1610612752,0,0,0,0,8,2,0,0,14,15,16,0,0,2,7,20.57142857,18,0,0,0,jakob-poeltl-1,70,1883,,,,7.5
3971,348004,21601199,1627773,1610612742,AJ,Hammons,19,2,7,0.286,0,1,0,1,2,0.5,0,1,0,2,0,1,1,5,A,L,2016,1610612756,0,0,0,0,2,0,0,0,18,57,-8,1,0,1,1,9.473684211,1.894736842,0,0,1.894736842,aj-hammons-1,132,3207,,,,-0.3
3972,348321,21601214,1627773,1610612742,AJ,Hammons,8,0,1,0,0,0,0,1,2,0.5,0,1,1,0,0,1,0,1,H,L,2016,1610612743,0,0,0,0,0,0,0,0,7,53,-6,0,1,0,1,4.5,4.5,4.5,0,0,aj-hammons-1,132,3207,,,,-0.1
3973,348405,21601218,204002,1610612739,Edy,Tavares,24,3,4,0.75,0,0,0,0,1,0,4,6,1,3,0,2,6,6,H,L,2016,1610612761,0,0,0,0,6,0,0,0,24,0,4,0,2,4,10,9,15,1.5,0,0,edy-tavares-1,,,,,,10.3
3974,348408,21601218,1627751,1610612761,Jakob,Poeltl,23,3,3,1,0,0,0,1,2,0.5,2,3,2,5,0,0,1,7,A,W,2016,1610612739,0,0,0,0,6,0,0,0,22,53,-3,0,0,4,5,10.95652174,7.826086957,3.130434783,0,0,jakob-poeltl-1,70,1883,,,,8.1
3975,348514,21601223,1627773,1610612742,AJ,Hammons,12,3,4,0.75,0,0,0,3,4,0.75,0,1,0,2,0,1,2,9,A,W,2016,1610612763,0,0,0,0,0,0,0,0,12,0,11,0,0,2,1,27,3,0,0,0,aj-hammons-1,132,3207,,,,6.9
3976,348744,21700004,1628388,1610612754,TJ,Leaf,10,0,1,0,0,1,0,0,0,0,0,2,1,3,0,0,1,0,H,W,2017,1610612751,0,0,0,0,0,0,0,0,9,31,-3,0,0,0,2,0,7.2,3.6,0,0,tj-leaf-1,35,1046,,,,0.1
3977,349053,21700018,1628388,1610612754,TJ,Leaf,19,7,11,0.636,2,3,0.667,1,1,1,1,3,1,2,0,0,0,17,H,L,2017,1610612757,0,0,0,0,8,0,0,0,19,27,-1,1,3,2,4,32.21052632,7.578947368,1.894736842,0,1.894736842,tj-leaf-1,35,1046,,,,13.6
3978,349296,21700029,1628388,1610612754,TJ,Leaf,17,2,3,0.667,1,2,0.5,0,0,0,0,3,0,1,0,1,0,5,A,L,2017,1610612748,0,0,0,0,2,0,0,0,16,51,2,0,0,0,3,10.58823529,6.352941176,0,0,0,tj-leaf-1,35,1046,,,,3.2
3979,349797,21700052,1628388,1610612754,TJ,Leaf,19,5,10,0.5,1,2,0.5,0,0,0,1,1,0,2,0,0,0,11,A,W,2017,1610612750,0,0,0,0,6,0,0,0,19,17,2,1,4,2,2,20.84210526,3.789473684,0,0,1.894736842,tj-leaf-1,35,1046,,,,6.2
3980,349967,21700060,1628388,1610612754,TJ,Leaf,19,1,4,0.25,0,1,0,0,1,0,1,2,1,1,1,0,0,2,A,L,2017,1610612760,0,0,0,0,2,0,0,0,19,22,-4,0,0,2,3,3.789473684,5.684210526,1.894736842,1.894736842,0,tj-leaf-1,35,1046,,,,1.8
3981,350520,21700086,1628388,1610612754,TJ,Leaf,11,0,1,0,0,0,0,1,2,0.5,0,2,0,2,1,1,0,1,H,W,2017,1610612759,0,0,0,0,0,0,0,0,11,22,-9,0,0,0,2,3.272727273,6.545454545,0,3.272727273,0,tj-leaf-1,35,1046,,,,-0.3
3982,350855,21700101,1628388,1610612754,TJ,Leaf,21,3,8,0.375,1,2,0.5,0,1,0,2,2,2,4,0,1,0,7,H,W,2017,1610612758,0,0,0,0,4,2,0,0,20,36,-4,0,2,0,4,12,6.857142857,3.428571429,0,0,tj-leaf-1,35,1046,,,,3
3983,350967,21700106,1628388,1610612754,TJ,Leaf,13,2,3,0.667,1,1,1,0,0,0,1,1,0,2,0,0,0,5,A,W,2017,1610612739,0,0,0,0,2,0,0,0,12,48,3,0,0,2,2,13.84615385,5.538461538,0,0,0,tj-leaf-1,35,1046,,,,3.9
3984,351297,21700121,1628388,1610612754,TJ,Leaf,6,1,2,0.5,0,0,0,0,0,0,0,1,0,0,1,1,0,2,A,L,2017,1610612755,0,0,0,0,2,2,0,0,5,35,15,1,0,0,1,12,6,0,6,6,tj-leaf-1,35,1046,,,,1.3
3985,351916,21700150,1628388,1610612754,TJ,Leaf,10,1,4,0.25,0,1,0,0,0,0,1,1,0,3,0,0,0,2,H,L,2017,1610612740,0,0,0,0,0,0,0,0,10,7,1,0,2,0,2,7.2,7.2,0,0,0,tj-leaf-1,35,1046,,,,-0.6
3986,352108,21700159,1628388,1610612754,TJ,Leaf,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,A,L,2017,1610612765,0,0,0,0,0,0,0,0,7,4,-8,0,0,0,1,0,5.142857143,0,0,0,tj-leaf-1,35,1046,,,,-1.4
3987,352360,21700171,1628388,1610612754,TJ,Leaf,7,1,2,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,A,W,2017,1610612741,0,0,0,0,2,0,0,0,6,46,-3,0,0,0,0,10.28571429,0,0,0,0,tj-leaf-1,35,1046,,,,1
3988,352765,21700190,1628388,1610612754,TJ,Leaf,19,3,5,0.6,2,3,0.667,1,2,0.5,0,1,0,1,0,1,1,9,H,L,2017,1610612745,0,0,0,0,2,3,0,0,19,23,-5,0,0,0,1,17.05263158,1.894736842,0,0,0,tj-leaf-1,35,1046,,,,5.9
3989,353140,21700208,1628388,1610612754,TJ,Leaf,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,A,W,2017,1610612763,0,0,0,0,0,0,0,0,5,42,-1,0,0,0,0,18,0,0,0,0,tj-leaf-1,35,1046,,,,2.7
3990,353327,21700217,1628388,1610612754,TJ,Leaf,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,W,2017,1610612765,0,0,0,0,0,0,0,0,3,6,-4,0,0,0,0,0,0,0,0,0,tj-leaf-1,35,1046,,,,0
3991,353734,21700235,1628388,1610612754,TJ,Leaf,3,3,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,7,A,W,2017,1610612748,0,0,0,0,2,0,0,0,3,2,-1,0,2,2,1,84,12,0,0,0,tj-leaf-1,35,1046,,,,6.4
3992,354514,21700271,1628388,1610612754,TJ,Leaf,7,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,H,W,2017,1610612761,0,0,0,0,0,0,0,0,7,0,-11,0,0,0,3,0,15.42857143,0,5.142857143,0,tj-leaf-1,35,1046,,,,1.7
3993,355326,21700308,1628388,1610612754,TJ,Leaf,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,L,2017,1610612745,0,0,0,0,0,0,0,0,2,53,2,0,0,0,1,0,12,0,0,0,tj-leaf-1,35,1046,,,,0.3
3994,355562,21700319,1628388,1610612754,TJ,Leaf,4,2,3,0.667,0,0,0,0,0,0,2,0,0,0,0,0,0,4,A,L,2017,1610612761,0,0,0,0,4,0,0,0,4,28,-8,1,0,4,2,36,18,0,0,9,tj-leaf-1,35,1046,,,,4.1
3995,356008,21700340,1628388,1610612754,TJ,Leaf,17,0,5,0,0,1,0,0,0,0,1,4,0,2,0,0,0,0,H,W,2017,1610612752,0,0,0,0,0,0,0,0,16,37,1,0,0,0,5,0,10.58823529,0,0,0,tj-leaf-1,35,1046,,,,-2.4
3996,356303,21700354,1628388,1610612754,TJ,Leaf,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,H,W,2017,1610612741,0,0,0,0,0,0,0,0,5,4,-7,0,0,0,0,0,0,0,0,0,tj-leaf-1,35,1046,,,,-1.1
3997,356610,21700369,1628388,1610612754,TJ,Leaf,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,H,W,2017,1610612739,0,0,0,0,0,0,0,0,3,29,2,0,0,0,0,0,0,0,12,0,tj-leaf-1,35,1046,,,,1
3998,356970,21700387,1628388,1610612754,TJ,Leaf,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,H,W,2017,1610612743,0,0,0,0,0,0,0,0,4,16,-6,0,0,0,1,0,9,0,0,0,tj-leaf-1,35,1046,,,,-0.4
3999,357330,21700404,1628388,1610612754,TJ,Leaf,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,H,L,2017,1610612760,0,0,0,0,0,0,0,0,4,15,-4,0,0,0,1,27,9,0,0,0,tj-leaf-1,35,1046,,,,3
4000,357643,21700419,1628388,1610612754,TJ,Leaf,4,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,H,L,2017,1610612765,0,0,0,0,2,0,0,0,3,47,-2,1,0,2,2,18,18,0,0,9,tj-leaf-1,35,1046,,,,2.4
4001,358969,21700482,1628388,1610612754,TJ,Leaf,5,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,H,W,2017,1610612751,0,0,0,0,2,0,0,0,4,55,-4,0,2,2,2,14.4,14.4,7.2,0,0,tj-leaf-1,35,1046,,,,3.8
4002,359307,21700498,1628388,1610612754,TJ,Leaf,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,L,2017,1610612765,0,0,0,0,0,0,0,0,6,17,0,0,0,0,1,0,6,0,0,0,tj-leaf-1,35,1046,,,,-0.7
4003,360147,21700538,1628388,1610612754,TJ,Leaf,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H,L,2017,1610612750,0,0,0,0,0,0,0,0,3,47,7,0,0,0,1,0,9,0,0,0,tj-leaf-1,35,1046,,,,-1.1
4004,360645,21700561,1628388,1610612754,TJ,Leaf,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,L,2017,1610612749,0,0,0,0,0,0,0,0,3,50,2,0,0,0,0,0,0,0,0,0,tj-leaf-1,35,1046,,,,-1.4
4005,361077,21700581,1628388,1610612754,TJ,Leaf,20,6,6,1,3,3,1,0,0,0,2,4,0,1,0,1,0,15,H,W,2017,1610612741,0,0,0,0,6,0,0,0,19,35,15,0,0,2,6,27,10.8,0,0,0,tj-leaf-1,35,1046,,,,14.4
4006,361278,21700591,1628388,1610612754,TJ,Leaf,16,2,4,0.5,0,1,0,0,0,0,1,0,0,5,0,0,0,4,H,W,2017,1610612749,0,0,0,0,4,2,0,0,15,37,-1,0,2,2,1,9,2.25,0,0,0,tj-leaf-1,35,1046,,,,0.7
4007,361549,21700604,1628388,1610612754,TJ,Leaf,8,1,2,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,2,H,L,2017,1610612748,0,0,0,0,2,0,0,0,8,29,1,0,0,2,1,9,4.5,0,0,0,tj-leaf-1,35,1046,,,,0.7
4008,361875,21700619,1628388,1610612754,TJ,Leaf,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,H,W,2017,1610612739,0,0,0,0,0,0,0,0,6,11,-2,0,0,0,0,0,0,0,0,0,tj-leaf-1,35,1046,,,,-1.5
4009,362220,21700636,1628388,1610612754,TJ,Leaf,23,4,6,0.667,1,1,1,0,0,0,0,2,1,3,0,1,0,9,A,W,2017,1610612756,0,0,0,0,6,2,0,0,23,19,4,0,0,0,2,14.08695652,3.130434783,1.565217391,0,0,tj-leaf-1,35,1046,,,,5.5
4010,362460,21700647,1628388,1610612754,TJ,Leaf,12,1,4,0.25,1,2,0.5,0,0,0,0,3,0,0,0,0,0,3,A,W,2017,1610612762,0,0,0,0,0,0,0,0,12,22,0,0,0,0,3,9,9,0,0,0,tj-leaf-1,35,1046,,,,1.5
4011,362853,21700666,1628388,1610612754,TJ,Leaf,11,1,3,0.333,0,1,0,0,0,0,1,1,0,2,0,0,0,2,A,L,2017,1610612757,0,0,0,0,0,0,0,0,10,58,-15,0,0,0,2,6.545454545,6.545454545,0,0,0,tj-leaf-1,35,1046,,,,0.5
4012,362997,21700673,1628388,1610612754,TJ,Leaf,9,1,2,0.5,0,1,0,1,1,1,0,0,0,2,0,0,1,3,A,L,2017,1610612747,0,0,0,0,2,0,0,0,9,6,-5,0,3,0,0,12,0,0,0,0,tj-leaf-1,35,1046,,,,1.9
4013,363274,21700686,1628388,1610612754,TJ,Leaf,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,A,W,2017,1610612759,0,0,0,0,0,0,0,0,2,15,0,0,0,0,1,0,18,0,0,0,tj-leaf-1,35,1046,,,,-0.4
4014,363628,21700703,1628388,1610612754,TJ,Leaf,5,1,2,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,H,W,2017,1610612756,0,0,0,0,2,2,0,0,4,36,-3,0,2,0,1,14.4,7.2,0,0,0,tj-leaf-1,35,1046,,,,0.9
4015,364381,21700738,1628388,1610612754,TJ,Leaf,12,1,1,1,0,0,0,2,2,1,0,3,0,0,0,0,0,4,H,W,2017,1610612766,0,0,0,0,2,0,0,0,11,56,1,0,2,2,3,12,9,0,0,0,tj-leaf-1,35,1046,,,,4.6
4016,364687,21700753,1628388,1610612754,TJ,Leaf,5,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,0,0,3,H,W,2017,1610612763,0,0,0,0,0,0,0,0,4,56,-4,0,0,0,0,21.6,0,0,0,0,tj-leaf-1,35,1046,,,,2
4017,364975,21700766,1628388,1610612754,TJ,Leaf,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,L,2017,1610612766,0,0,0,0,0,0,0,0,8,26,-7,0,0,0,0,0,0,4.5,0,0,tj-leaf-1,35,1046,,,,0.7
4018,367266,21700874,1628388,1610612754,TJ,Leaf,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,2,H,W,2017,1610612737,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,72,0,0,0,0,tj-leaf-1,35,1046,,,,1.6
4019,368490,21700932,1628388,1610612754,TJ,Leaf,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,W,2017,1610612749,0,0,0,0,0,0,0,0,4,23,3,0,0,0,1,0,9,0,0,0,tj-leaf-1,35,1046,,,,0.3
4020,368753,21700945,1628388,1610612754,TJ,Leaf,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,A,W,2017,1610612764,0,0,0,0,0,0,0,0,4,52,-3,0,0,0,1,0,7.2,0,0,0,tj-leaf-1,35,1046,,,,-0.4
4021,368878,21700951,1628388,1610612754,TJ,Leaf,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,H,W,2017,1610612749,0,0,0,0,0,0,0,0,3,42,-2,0,0,0,1,0,9,0,0,0,tj-leaf-1,35,1046,,,,-0.7
4022,369184,21700965,1628388,1610612754,TJ,Leaf,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,H,L,2017,1610612762,0,0,0,0,0,0,0,0,3,27,0,0,0,0,2,0,24,0,0,0,tj-leaf-1,35,1046,,,,-0.1
4023,369458,21700978,1628388,1610612754,TJ,Leaf,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,H,W,2017,1610612737,0,0,0,0,0,0,0,0,2,32,0,0,0,0,2,0,24,0,0,0,tj-leaf-1,35,1046,,,,0.6
4024,370670,21701035,1628388,1610612754,TJ,Leaf,6,3,4,0.75,1,1,1,0,0,0,1,1,0,0,0,0,1,7,A,L,2017,1610612764,0,0,0,0,4,0,0,0,5,37,7,0,2,2,2,42,12,0,0,0,tj-leaf-1,35,1046,,,,7.1
4025,372587,21701127,1628388,1610612754,TJ,Leaf,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,W,2017,1610612758,0,0,0,0,0,0,0,0,4,1,-6,0,0,0,1,0,9,0,0,0,tj-leaf-1,35,1046,,,,0.3
4026,373594,21701175,1628388,1610612754,TJ,Leaf,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,H,W,2017,1610612744,0,0,0,0,0,0,0,0,3,3,-2,0,0,0,1,0,12,0,0,0,tj-leaf-1,35,1046,,,,0.3
4027,373850,21701187,1628388,1610612754,TJ,Leaf,6,1,3,0.333,0,0,0,1,2,0.5,1,0,0,1,0,0,0,3,A,L,2017,1610612761,0,0,0,0,2,0,0,0,6,22,0,0,0,0,1,18,6,0,0,0,tj-leaf-1,35,1046,,,,1.2
4028,374402,21701213,1628388,1610612754,TJ,Leaf,22,6,12,0.5,0,3,0,1,2,0.5,2,1,1,1,0,0,0,13,H,L,2017,1610612766,0,0,0,0,8,0,0,0,21,38,-8,0,2,4,3,21.27272727,4.909090909,1.636363636,0,0,tj-leaf-1,35,1046,,,,8.6
4029,394882,21800946,1629168,1610612737,BJ,Johnson,19,4,4,1,3,3,1,0,0,0,0,2,0,0,1,1,0,11,A,W,2018,1610612741,0,0,0,0,2,3,0,0,18,54,-2,0,0,0,2,20.84210526,3.789473684,0,1.894736842,0,bj-johnson-1,29,142,,,,10.4
4030,395034,21800953,1629168,1610612737,BJ,Johnson,14,3,7,0.429,0,1,0,0,0,0,2,3,0,0,1,0,0,6,A,L,2018,1610612748,0,0,0,0,4,4,0,0,13,39,-1,2,2,0,5,15.42857143,12.85714286,0,2.571428571,5.142857143,bj-johnson-1,29,142,,,,5.6
4031,395335,21800968,1629168,1610612737,BJ,Johnson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,L,2018,1610612759,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,bj-johnson-1,29,142,,,,0
4032,395736,21800987,1629168,1610612737,BJ,Johnson,6,0,2,0,0,2,0,0,0,0,0,1,0,3,0,1,0,0,H,L,2018,1610612751,0,0,0,0,0,0,0,0,5,39,-7,0,0,0,1,0,6,0,0,0,bj-johnson-1,29,142,,,,-3.3
4033,396367,21801016,1629168,1610612737,BJ,Johnson,4,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,H,W,2018,1610612763,0,0,0,0,0,2,0,0,3,39,-6,0,2,0,0,18,0,0,0,0,bj-johnson-1,29,142,,,,0.6
4034,397290,21801060,1629168,1610612737,BJ,Johnson,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,H,L,2018,1610612745,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,72,0,0,0,0,bj-johnson-1,29,142,,,,1.7
4035,400872,21801230,1629168,1610612758,BJ,Johnson,6,1,2,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,2,A,L,2018,1610612757,0,0,0,0,0,0,0,0,6,3,-2,0,2,0,0,12,0,0,0,0,bj-johnson-1,29,142,,,,0.6
4036,400889,40300101,2410,1610612754,Fred,Jones,20,4,5,0.8,1,1,0.5,0,1,0,1,3,2,2,0,1,1,9,H,W,2003,1610612738,0,0,0,0,0,0,0,0,20,0,-3,,0,0,4,16.2,7.2,3.6,0,0,fred-jones-1,125,3525,,,,8.6
4037,400890,40300101,2412,1610612738,Jiri,Welsch,30,3,7,0.429,0,1,0,0,0,0,0,6,4,3,0,1,0,6,A,L,2003,1610612754,0,0,0,0,0,0,0,0,30,0,-15,,0,0,6,7.2,7.2,4.8,0,0,jiri-welsch-1,,,35,876,2,4.7
4038,400909,40300102,2410,1610612754,Fred,Jones,32,7,11,0.636,3,4,0.428,0,0,0,0,3,3,2,0,1,0,17,H,W,2003,1610612738,0,0,0,0,0,0,0,0,32,0,22,,0,0,3,19.125,3.375,3.375,0,0,fred-jones-1,125,3525,,,,13.3
4039,400910,40300102,2412,1610612738,Jiri,Welsch,31,3,8,0.375,0,2,0,3,3,1,0,3,1,2,1,1,0,9,A,L,2003,1610612754,0,0,0,0,0,0,0,0,31,0,-16,,0,0,3,10.4516129,3.483870968,1.161290323,1.161290323,0,jiri-welsch-1,,,35,876,2,5.4
4040,400930,40300103,2410,1610612754,Fred,Jones,28,2,5,0.4,1,2,0.333,0,0,0,1,5,4,3,1,0,0,5,A,W,2003,1610612738,0,0,0,0,0,0,0,0,28,0,23,,0,0,6,6.428571429,7.714285714,5.142857143,1.285714286,0,fred-jones-1,125,3525,,,,7.1
4041,400931,40300103,2412,1610612738,Jiri,Welsch,21,2,4,0.5,1,1,0.5,6,6,1,0,2,3,1,1,2,0,11,H,L,2003,1610612754,0,0,0,0,0,0,0,0,21,0,-11,,0,0,2,18.85714286,3.428571429,5.142857143,1.714285714,0,jiri-welsch-1,,,35,876,2,10.3
4042,400948,40300104,2410,1610612754,Fred,Jones,23,1,4,0.25,0,2,0,0,0,0,0,1,1,5,1,2,1,2,A,W,2003,1610612738,0,0,0,0,0,0,0,0,23,0,2,,0,0,1,3.130434783,1.565217391,1.565217391,1.565217391,0,fred-jones-1,125,3525,,,,-1.7
4043,400949,40300104,2412,1610612738,Jiri,Welsch,22,3,4,0.75,0,0,0,0,0,0,0,1,1,1,0,4,0,6,H,L,2003,1610612754,0,0,0,0,0,0,0,0,22,0,-16,,0,0,1,9.818181818,1.636363636,1.636363636,0,0,jiri-welsch-1,,,35,876,2,1
4044,400971,40300111,2421,1610612752,Frank,Williams,9,0,1,0,0,1,0,1,2,0.5,0,0,1,3,0,2,0,1,A,L,2003,1610612751,0,0,0,0,0,0,0,0,9,24,-8,,0,0,0,4,0,4,0,0,frank-williams-1,101,3201,,,,-2.6
4045,400972,40300111,2447,1610612751,Tamar,Slay,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,H,W,2003,1610612752,0,0,0,0,0,0,0,0,2,42,3,,0,0,0,24,0,0,0,0,tamar-slay-1,114,3283,,,,2
4046,400993,40300112,2421,1610612752,Frank,Williams,10,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,A,L,2003,1610612751,0,0,0,0,0,0,0,0,10,0,-7,,0,0,0,0,0,0,3.6,0,frank-williams-1,101,3201,,,,-1.1
4047,400994,40300112,2447,1610612751,Tamar,Slay,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,H,W,2003,1610612752,0,0,0,0,0,0,0,0,2,0,-4,,0,0,2,0,36,0,0,0,tamar-slay-1,114,3283,,,,-0.1
4048,401013,40300113,2421,1610612752,Frank,Williams,23,2,9,0.222,2,5,0.285,1,2,0.5,1,0,0,5,2,1,0,7,H,L,2003,1610612751,0,0,0,0,0,0,0,0,23,0,-5,,0,0,1,10.95652174,1.565217391,0,3.130434783,0,frank-williams-1,101,3201,,,,0.8
4049,401032,40300114,2421,1610612752,Frank,Williams,31,4,9,0.444,2,6,0.25,1,1,1,0,1,4,5,0,1,0,11,H,L,2003,1610612751,0,1,0,0,0,0,0,0,31,0,1,,0,0,1,12.77419355,1.161290323,4.64516129,0,0,frank-williams-1,101,3201,,,,6.4
4050,401053,40300121,2246,1610612765,Mehmet,Okur,9,3,4,0.75,0,1,0,2,4,0.5,1,0,1,1,0,0,0,8,H,W,2003,1610612749,0,0,0,0,0,0,0,0,9,0,-2,,0,0,1,32,4,4,0,0,mehmet-okur-1,,,,,,6.6
4051,401054,40300121,2409,1610612749,Marcus,Haislip,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,A,L,2003,1610612765,0,0,0,0,0,0,0,0,3,0,2,,0,0,1,24,12,0,0,0,marcus-haislip-1,89,1521,,,,2.4
